name,owner,stars,status,description,topics,tags
obsidian-multiplatform-highlights-import,wwwkieran,2,200,Import and consolidate highlights from different reading sources. Supports reconciling books across reading sources.,,other
obsidian-front-matter-timestamps,lighthousedino,15,200,,,other
obsidian-dev-publish,stroiman,6,200,Obsidian plugin to publish to dev.to,,other
obsidian-e-daiary,wholetomy,1,200,This plugin was created to make daily entries in a journal based on the day of the year.,,note-taking
dataview-publisher,udus122,57,200,Output markdown from your Dataview queries and keep them up to date. You can also be able to publish them.,,note-taking
Obsidian-NSFW-Plugin,catvatar,3,200,Obsidian Plugin adding a button to toggle visiblity of NSFW notes,,note-taking
edit-in-neovim,TheseusGrey,21,200,A plugin for Obsidian that lets you Automatically open a buffer for the current file in a listening neovim instance,,other
obsidian-todoist-indicator,kapej42,2,200,Obsidian plugin to display a badge if project files do not contain a link to Todoist in the properties. ,,productivity
obsidian-vimium,karstenpedersen,35,200,Interact with elements using keyboard shortcuts in the spirit of Vim.,obsidian;obsidian-plugin;vim;vimium,other
checkbox-styling-helper,jaewonE,11,200,Helps you styling checkboxes in preview mode.,obsidian-plugin,other
obsidian-import-attachments-plus,alberti42,19,200,Import attachments by moving them into the vault.,,other
obsidian-virtual-linker,vschroeter,167,200,Plugin for obsidian that automatically generates virtual links for text within your notes that match with the titles or aliases of other notes in your vault.,,note-taking
arena-manager,javierarce,54,200,Publish content from Obsidian to Arena and the other way around.,arena;obsidian;obsidian-plugin;plugin,other
obsidian-shrink-pinned-tabs,nicosomb,16,200,Obsidian plugin to shrink pinned tabs in order to save screen space,obsidian;obsidian-md;obsidian-md-plugin;obsidian-plugin,other
obsidian-remove-newlines,HandcartCactus,9,200,A plugin for Obsidian.md which removes newlines and blank lines from selected or pasted text.,obsidian;obsidian-md;obsidian-plugin;text-cleaning,other
obsidian-entity-linker,Ankush-Chander,8,200,Automatically link text to corresponding entities,entity-linking;obsidan;openalex;plugin;wikidata,other
datepicker-plugin,joycode-hub,13,200,Datepicker widget for Obsidian.,obsidian-plugin;obsidian,other
obsidian-ai-chat-as-md,cpbotha,15,200,,,other
obsidian-sidebar-resizer,jeetsukumaran,0,200,,,other
obsidian-refresh-any-view,mnaoumov,13,200,Obsidian Plugin that allows to refresh preview mode without reopening the note,obsidian;obsidian-md;obsidian-plugin,note-taking
hash-pasted-image,hardingadonis,9,200,Auto rename pasted images added to the vault via hash algorithm SHA-512,,other
yanki-obsidian,kitschpatrol,84,200,An Obsidian plugin that syncs flashcards from a folder in your vault to Anki. Pure Markdown syntax. No fuss.,anki;flashcards;markdown;obsidian;obsidian-md,integration;note-taking
iconic,gfxholo,431,200,"Customize your icons and colors directly from the Obsidian UI, including tabs, files & folders, bookmarks, tags, properties, and ribbon commands.",obsidian;obsidian-plugin;icons,other
refresher-plugin,connorpark24,1,200,Obsidian plugin for AI-generated note refreshers,,note-taking
obsidian-docbase,kuvanov-2,0,200,Unofficial DocBase plugin for Obsidian,,other
obsidian-latex-render,jvsteiner,12,200,An Obsidian plugin that renders `label` code blocks to `<svg>` for viewing in notes. Make sure to bring your own command!,,note-taking
obsidian-code-link,observerw,19,200,,,other
obsidian-index-notes,adanielnoel,15,200,Plugin that automatically generates index blocks based on tags,,other
obsidian-plugin-graphs,nicoletanyt,9,200,Obsidian Plugin to generate graphs given the function.,,other
nyanbar,xhyabunny,5,200,Give life to your Obsidian notes with NyanBar !,cat;nyan;nyan-cat;nyancat;obsidian,note-taking
mpv-obsidian-plugin,patsh90,5,200,Obisidian plugin for creating and using video links,,other
iron-vault,iron-vault-plugin,71,200,Obsidian plugin for Ironsworn/Starforged games,ironsworn;obsidian-plugin;starforged;ttrpg,other
obsidian-popkit,zhouhua,39,200,,,other
obsidian-accointing-viewer,muaz742,3,200,"Obsidian Plugin that automatically generate accounting tables from Markdown code blocks tagged with ""accounting"" alias.",,note-taking
obsidian-better-markdown-links,mnaoumov,21,200,Obsidian plugin that adds support for angle bracket links and manages relative links properly,obsidian;obsidian-md;obsidian-plugin,other
obsidian-languagetool,wrenger,42,200,LanguageTool Plugin for Obsidian,,other
obsidian-browser-interface-plugin,jason-lieb,5,200,An obsidian plugin that pairs with a chrome extension to manage your tabs in obsidian.,,other
nextcloud-link-fixer,KFreon,1,200,,,other
everyday-classical-music-plugin,Eloliuyx,4,200,Obsidian Plugin: Enhance your daily notes with the timeless elegance of classical music. Have a great day with the company of beautiful melodies!,,note-taking
obsidian-vikunja-plugin,Heiss,17,200,Manage your tasks in vikunja.,obsidian-plugin;synchronization;vikunja,productivity
obsidian-lunar-calendar,DevilRoshan,16,200,在obsidian中使用的更符合中国习惯的日历插件。,,other
unofficial-fabric-plugin,chasebank87,69,200,Integrate fabric by danielmiessler/fabric into Obsidian,,other
caret,jcollingj,160,200,"Caret, an Obsidian Plugin",,other
obsidian-messager,xiaotianhu,16,200,send messages through wechat/http api/email to obsidian,,integration
giphy-plugin,LucJager,4,200,,,other
obsidian-image-metadata-plugin,alexeiskachykhin,8,200,Adds image metadata editing capabilities to Obsidian,,other
obsidian-journal-folder,chfourie,21,200,,,other
obsidian-litegal,jpoles1,14,200,,,other
obsidian-pia-viewer,dldisud,2,200,,novelpia;obsidian;obsidian-plugin;plugin;munpia,other
obsidian-ca,bhavers,1,200,Synchronise Cognitive Architect (aka IBM IT Architect Assistant) architectures to Obsidian.,,integration
obsidian-ai-image-analyzer,Swaggeroo,85,200,Analyze images with AI to get keywords of the image.,,other
obsidian-virt-folder,gr0grig,30,200,Creating a hierarchical structure like Luhmann's Zettelkasten,obsidian-plugin;zettelkasten,other
obsidian-magic-move,imfenghuang,10,200,Animating Code Blocks in Obsidian,,other
obsidian-math-indicator-changer,Ori-Replication,25,200,,,other
Obsidian-PDF-Annotator,Quorafind,36,200,,,other
obsidian-openapi-renderer,Ssentiago,7,200,"Integrate OpenAPI specification management into Obsidian with features for version control, visualization, editing, and easy navigation of API specs.",,integration
obsidian-TagsRoutes,kctekn,61,200,"This is a plugin for obsidian, to visualize files and tags as nodes in 3D graph.",graph;obsidian;tags;3d-force-graph;3d-graph,other
obsidian-note-linker-with-previewer,nickrallison,5,200,Obsidian Plugin to find and Link notes,,note-taking
obsidian-paste-as-embed,MatthewLeoLaporte,4,200,"Obsidian plugin to paste contents of clipboard into a new note, and embed it in the active note.",,note-taking
obsidian-better-recall,FlorianWoelki,22,200,A better spaced repetition and recall plugin for Obsidian inspired by Anki.,anki;obsidian;obsidian-md;obsidian-plugin;spaced-repetition,other
obsidian-images-to-gist,singh-inder,7,200,Upload images to your GitHub secret Gists.,,other
heading-toggler-obsidian,Lord-Turmoil,3,200,Toggle heading levels in Obsidian,,other
obsidian-rollover-weekly-todos,shsethi,5,200,An obsidian plugin that rolls over todo items from the previous weekly note,,note-taking;productivity
obsidian-youtube-downloader,ai-chen2050,6,200,download video from youtube,,other
photes-io-obsidian-plugin,Kanaries,2,200,AI Image to text notes plugin in obsidian,image-to-text;obsidian;obsidian-plugin,note-taking
note-2-tag-generator,augustin7698,0,200,,,other
post-medium-draft,eebmagic,7,200,Obsidian plugin to post a note to your medium account as a draft.,,note-taking
obsidian-image-auto-upload,eust-w,27,200,upload images from your clipboard by gopic,,other
obsidian-auto-folder-collapse,DarioCasciato,12,200,A plugin for Obsidian that automatically collapses all child folders when you collapse a parent folder. This helps keep your file explorer organized and clutter-free.,obsidian-md;obsidian-plugin,other
dashboard-navigator-for-obsidian,drbap,161,200,Dashboard navigator plugin for Obsidian.,dashboard;navigator;obsidian;obsidian-md;obsidian-plugin,other
obsidian-quick-select,itsonlyjames,18,200,"Quickly select items in any modal using keyboard shortcuts. Supercharge your workflow with fast, efficient item selection in Obsidian modals.",obsidian-md;obsidian-plugin,other
obsidian-rich-text-editor-shortcuts,joshuawootonn,3,200,"Create and toggle checkboxes, paste links wrapping your current selection, and toggle underline without leaving the keyboard.",codemirror;codemirror-addon;obsidian;obsidian-md;obsidian-plugin,other
obsidian-share-via-notepad-tab-plugin,revolter,1,200,,obsidian;obsidian-plugin;plugin,other
recent-tab-switcher,samuelrawrs,6,200,Recent Tab Switcher Plugin for Obsidian.,,other
obsidian-marker,L3-N0X,55,200,"Make use of different AI models to convert your pdfs into markdown with perfect ocr, latex formulas, tables, images and more! Supports Mistral AI OCR (free) and self hosted variants!",,note-taking
obsidian-hexo-publisher,zhenlohuang,7,200,,,other
obsidian-inline-spoilers,logonoff,14,200,Adds Discord-like syntax for inline spoilers.,obsidian-plugin;hacktoberfest,other
obsidian-enhanced-symbols-prettifier,noam-sc,16,200,Symbols that prettify your knowledge base.,obsidian;obsidian-community;obsidian-plugin;espanso;obsidian-md,other
obsidian-smart-templates,brianpetro,51,200,"Smart Templates is an AI powered templates for generating structured content in Obsidian. Works with Local Models, Anthropic Claude, Gemini, OpenAI and more.",,other
obsidian-canvas-picture-in-picture,h-sphere,5,200,,,other
super-duper-audio-recorder,madpin,15,200,"Ever felt like the core audio recorder in Obsidian was playing hard to get? Well, fret no more! Our Super Duper Audio Recorder is here to save the day (and your sanity)! This plugin enhances your audio recording experience in Obsidian by adding folder selection and audio source options.",,other
obsidian-vertical-tabs,oxdc,350,200,"An Obsidian plugin that displays open tabs vertically, allowing users to group and organize tabs for a better navigation experience.",obsidian;obsidian-plugin;productivity;vertical-tabs;tab-group,other
truth-table-plus,Max-Schulten,4,200,This is the repository of an Obsidian.md plugin that allows users to create truth tables via the command palette.,,other
learnie-plugin,tankh99,29,200,Learnie is an Obsidian plugin that helps to enhance your learning with active recall and spaced repetition.,,other
confluence-link,BungaRazvan,11,200,Convert obsidian md  file into confluence pages,confluence;obsidian;obsidian-plugin;obsidian-community,other
Relay,No-Instructions,252,200,Multiplayer Mode for Obsidian ,obsidian-md;obsidian-plugin,other
obsidian-vault-size-history,technerium,9,200,,,other
harper-obsidian-plugin,Automattic,87,200,,,other
obsidian-google-liked-video,zzunebye,14,200,Extension for pulling and syncing the videos that you liked in Youtube to Obsidian vault.,,integration
obsidian-sync-DB-OS,ketd,4,200,,,other
obsidian-auto-correct-capitals,Ummler,3,200,This plugin automatically corrects words where the first two letters are capitalized and the rest are lower case.,,integration
obsidian-daily-statistics,yefengr,9,200,obsidian daily statistics,,other
block-link-plus,Jasper-1024,22,200,"Enhances Obsidian's right-click menu and global command with direct links to blocks and titles, adds support for multi-line blockquotes, and offers extensive customization options for block IDs.",,other
obsidian-lds-scriptures-plugin,ingiestein,5,200,Link LDS Scriptures in Your Obsidian Notes!,,note-taking
obsidian-css-inlay-colors,GRA0007,17,200,Show inline color hints for CSS colors in Obsidian,colors;css;inlay-hints;obsidian;obsidian-plugin,theme
obsidian-plugin-gtp-preview,Barba828,4,200,Plugin which support rendering gtp/gp/gp5/gpx files,,other
structured-tree,Rudtrack,16,200,A file explorer for navigating hierarchical notes separated by '.' ,,note-taking
current-file,2shortplanks,2,200,An Obsidian plugin to allows external applications to know what file Obsidian is currently viewing,,other
arcane-obfuscate,Shusako,1,200,Obfuscate text in Obsidian.md with an arcane runic effect.,,other
ObsidianTodoistProjects,stuporfly,20,200,,,other
obsidian-recursive-copy,StructByLightning,4,200,,,other
obsidian-blockreffer,tyler-dot-earth,13,200,An Obsidian plugin to search and embed blocks with ^block-references (aka ^block-ids),,other
obsidian-emera,OlegWock,23,200,🐉 Use React components and inline JavaScript directly in your Obsidian notes. Kinda like MDX.,mdx;obsidian;obsidian-md;obsidian-plugin;react,note-taking
ai-latex-generator,aaaaayushh,7,200,An Obsidian plugin that generates latex code from natural language inputs.,,other
obsidian-plugin-text-to-speech,tejas-hosamani,13,200,An Open source Obsidian plugin to listen to your notes,,note-taking
obsidian-serendipity-plugin,ggauravr,4,200,,,other
note-reviewer,TravisLinkey,1,200,An obsidian plugin to help review notes that have been taken,,note-taking
obsidian-abbreviations,dragonish,21,200,Makes Obsidian can mark abbreviations and acronyms (terminology) automatically.,abbreviations;acronyms;metadata;obsidian;obsidian-plugin,other
obsidian-mahjong-renderer,h-sphere,2,200,,,other
external-file-card,James-Yu,7,200,A plugin for Obsidian showing a card displaying basic information of a file in pre-defined folders.,,other
obsidian-vitepress,tyrad,17,200,This is an obsidian plugin for more convenient preview and publishing of .md files using vitepress,,other
KeepSidian,lc0rp,16,200,,,other
Suggest-Notes,Doggy-Footprint,3,200,,,other
obsidian-file-share,muckmuck96,12,200,A lightweight obsidian.md plugin for sharing files between multiple vaults,,other
Canvas-Explorer,hjamet,10,200,"A plugin that enables users to explore their vault by iteratively adding or ignoring linked notes, ultimately generating a customizable canvas that visually represents the preserved notes and their connections.",,note-taking
obsidian-lazy-plugins,alangrainger,362,200,"Load plugins with a delay on Obsidian startup, so that you can get your app startup down into the sub-second loading time.",,other
obsidian-battery-indicator,Opisek,2,200,Brings a battery indicator to Obsidian's status bar,,other
virustotal-enrich,ytisf,6,200,An Obsidian plugin to enrich a note with VirusTotal API.,obsidian-community;obsidian-md;obsidian-plugin;threat-intelligence;virustotal,integration;note-taking
obsidian-snippets-manager,ramandv,29,200,Snippets Manager For Obsidian,,other
css-inserter,Erallie,4,200,Inserts user-defined css snippets into the selected text.,,theme
obsidian-anysocket-sync,lynxaegon,11,200,Securely Synchronize your Vault on a self-hosted server,anysocket;obsidian;sync;self-hosted,integration
Live-variables,HamzaBenyazid,45,200,Define variables in your note's properties and reuse them throughout your content.,obsidian-md;obsidian-plugin,note-taking
obsidian-imgbb-uploader,jordanhandy,2,200,An image uploader to imgBB for Obsidian,imgbb;imgbb-api;obsidian;obsidian-md;obsidian-plugin,other
import-github-readme,chasebank87,9,200,,,other
backtick-text-selector,cool-RR,2,200,Obsidian plugin for selecting text in backticks,,other
obsidian-daily-note-collector,LA,6,200,An Obsidian plugin that adds links to new notes to your daily note.,obsidian;obsidian-community;obsidian-md;obsidian-notes;obsidian-plugin,note-taking
obsidian-quick-card,abcamus,4,200,,,other
vault-to-blog,barkstone2,9,200,Automation tool of making react SPA blog by obsidian vault.,,other
tailwind-snippet-obsidian-plugin,nicholas-wilcox,25,200,An Obsidian plugin that enables usage of Tailwind CSS.,obsidian;obsidian-plugin;tailwindcss,theme
obsidian-simple-sketch,Yohh,11,200,an Obsidian plugin to create minimal sketches,,other
pug-templates-obsidian-plugin,nicholas-wilcox,2,200,An Obsidian plugin that enables the usage of Pug templates.,obsidian;obsidian-plugin;pug,other
draw-steel-elements,SteelCompendium,4,200,Obsidian Plugin to support MCDM's Draw Steel TTRPG,,other
highlight-active-folder-section,justanotherjurastudent,5,200,Gives the folder section with the active note a customizable background color and more.,,note-taking
canvas-task-importer,jordaeday,4,200,Imports assignments from Canvas LMS as tasks in Obsidian,canvas;canvas-api;canvas-lms;canvas-lms-grades;obsdian,productivity
obsidian-tokenz,ferenk,4,200,"Use any kind of short codes in Obsidian! Comes with a map for smileys (:), ;), ...) and one for emojis (:smile:, :wink:, ...).",,other
diarian,Erallie,86,200,All-in-one journaling toolkit.,,note-taking
nexus-ai-chat-importer,Superkikim,76,200,,,other
obsidian-auto-periodic-notes,jamiefdhurst,10,200,"Obsidian plugin to create new periodic notes automatically in the background and allow these to be pinned in your open tabs. Requires the ""Periodic Notes"" plugin.",notes;obsidian;pkm;plugin;typescript,note-taking
mesh-ai,chasebank87,124,200,,,other
onto-tracker,jdchart,1,200,Plugin for obsidian allowing project management with ontologies.,,other
obsidian-journaling-plugin,Ordeeper,46,200,"View daily notes in a journal-like format, similar to Logseq. It enhances note organization and facilitates better reflection by consolidating daily notes into a continuous journaling view. ",,note-taking
obsidian-edit-shortcut,Mara-Li,5,200,Add a button in file header to switch between LP & Source while editing,,other
obsidian-print,marijnbent,59,200,Print your notes directly from Obsidian,,note-taking
morgen-obsidian,morgen-so,7,200,,,other
obsidian-immich,Talal-A,22,200,,immich;obsidian;obsidian-plugin,other
Verovio-Music-Renderer,kpaede,14,200,"This is a plugin for Obsidian that renders and plays musical notation in the formats MEI, abc and MusicXML.",abc;markdown;mei;music;musicxml,other
obsidian-card-navigator-plugin,wakeyi-git,21,200,Obsidian Navigator displays notes in card form,note-taking;obsidian;obsidian-plugin;productivity;markdown,note-taking
callout-menu,anareaty,16,200,,,other
obsidian-enhanced-image,situ2001,9,200,"Enhance the experience of image in Obsidian, seamlessly.",image;obsidian;obsidian-plugin,other
obsidian-poker-range,marplek,1,200,"Easily create, view, and interact with poker hand ranges in your obsidian.",holdem;obsidian;obsidian-plugin;poker,other
spaced-everything,zachmueller,15,200,Obsidian plugin to apply spaced repetition to incrementally develop your notes.,note-taking;obsidian-md;obsidian-plugin;spaced-repetition;writing,note-taking
epiphany-obsidian-plugin,Epiphany-Notes,1,200,,,other
pixel-banner,jparkerweb,133,200,"🚩 Enhance your Obsidian notes with customizable banner images, including AI-generated designs and a curated store of downloadable banners. Transform your workspace with visually stunning headers that add context, improve aesthetics, and take your note-taking beyond the ordinary.",obsidian;pexels-api;plugin;banner;banner-image,note-taking
rich-foot,jparkerweb,43,200,🦶 Obsidian plugin that adds backlink/outlink tags and created/modified dates to the footer of your notes,,note-taking
obsidian-pintora,amiaslee,5,200,Create Pintora diagrams directly in the Obsidian.,,other
ObsidianAlignmentTracker,FioPio,2,200,This is a plugin made for Obsidian to thrack a character's alignment.,,other
obsidian-AutoPause,ckep1,1,200,"Allows only one audio track playing in Obsidian at a time, pausing the others.",obsidian;obsidian-md;obsidian-plugin,other
obsidian-code-language-completer,stanley-910,7,200,"minimal Obisdian plugin, fine-tuned to speed up developer note-taking",,note-taking
obsidian-plugin-chord,Barba828,4,200,Input Chord,,other
obsidian_symlink_plugin,pteridin,10,200,"A plugin for Obsidian that allows the creation of symlinks - for Windows, OS X and Linux only!",,other
obsidian-remove-unused-block-ids,isdmg,2,200,A simple plugin that removes unused block IDs for Obsidian.md,,other
obsidian-collapse-linked-mentions,n810K,2,200,,,other
obsidian-remove-html-tag,gitcpy,1,200,,,other
diagram-zoom-drag,Ssentiago,47,200,,,other
obsidian-figma-viewer,kocheck,9,200,Embed Figma Designs into Obsidian,,other
obsidian-xmind-viewer,Ssentiago,19,200,,,other
auto-strikethrough-task-obsidian-pluggin,Nomekuma,2,200,Automatically adds strikethrough to completed tasks.,obsidian;obsidian-plugin,productivity
colorizelt,WiNE-iNEFF,3,200,Easy color and clear selected text,obsidian;obsidian-plugin;obsidian-community;obsidian-md;obsidian-notes,other
obsidian-magic-mic,drewmcdonald,10,200,"Record, transcribe, and summarize audio directly into Obsidian with custom assistants",,other
obsidian-editing-mode-hotkey,Signynt,2,200,Obsidian plugin to change the default editing mode (between Live Preview and Source) using a command or hotkey,,other
obsidian-hierarchy,kdnk,5,200,,,other
obsidian-minimize-on-close,alberti42,5,200,Minimizes Obsidian window to icon when closing the last open pane,,other
custom-node-size,jackvonhouse,3,200,Custom nodes size for improved graph understanding,,other
obsidian-diagram-popup,gitcpy,6,200,,,other
obsidian-newledge,DepartingAgain,2,200,The Newledge Obsidian Plugin,,other
obsidian-immersive-translate,imfenghuang,27,200,Immersive Translate For Obsidian,,other
obsidian-scripture-indexer,jdrbrn,0,200,,,other
obsidian-open-sidebar-on-hover,AnAngryRaven,17,200,Open and close the Obsidian sidebar on hover.,,other
obsidian-plugin,OnlyWorlds,2,200,,,other
obsidian-command-tracker,namikaze-40p,3,200,This is an Obsidian plugin which tracks the number of times the command is used.,,other
obsidian-llm-summary,larksq,13,200,wip,,other
obsidian-bookxnote,CodeListening,8,200,将bookxnote中的笔记同步到obsidian指定的文件夹中,,note-taking
Obsidian-Find-Orphaned-Images,josmarcristello,7,200,Find Orphaned Images is an Obsidian plugin designed to help you keep your vault clean and organized by identifying and managing images that are not linked anywhere in your notes.,obsidian;obsidian-md;obsidian-plugin,note-taking
link-navigation,xRyul,9,200,"Navigate between incoming links (inlinks), outgoing links (outlinks) N levels deep. Links from Canvas are also supported.",,other
obsidian-modal-opener,likemuuxi,20,200,"Open files and links in modal windows, or create and edit compatible files in modal windows.",,other
obsidian-mouse-navigation,HoBeom,10,200,,,other
obsidian-ffmpeg-converter,MrAnyx,5,200,"Convert your assets into other formats. Convert, Compress and Optimize your vault",,other
crackboard-obsidian,bruce-pain,2,200,Obsidian plugin for crackboard.dev,,other
obsidian-transfer-latex-from-gpt,xixia123,18,200,,,other
Quick-Note-Obsidian-Plugin,SeanMcOwen,6,200,,,other
obsidian-typefully,dsebastien,13,200,Integrate Typefully within Obsidian,obsidian;obsidian-md;obsidian-plugin,other
infranodus-obsidian-plugin,noduslabs,80,200,"Advanced graph view for Obsidian: text analysis, topic modeling, and AI with InfraNodus AI text analysis tool: https://infranodus.com",graph-visualization;obsidian;obsidian-graph;obsidian-plugin;obsidian-plugins,other
obsidian-open-interpreter,MikeBirdTech,31,200,The power of Open Interpreter in your Obsidian vault,obsidian;obsidian-plugin;open-interpreter,other
scrambling-title-animations,DvorakDwarf,7,200,Animates the title of an opened note by scrambling it in a few visually-appealing ways,,note-taking
obsidian-lemons-search-plugin,mProjectsCode,32,200,,,other
flow-release,tavva,9,200,Implements key processes in David Allen's Getting Things Done (GTD) methodology,,other
obsidian-to-quarto-exporter,AndreasThinks,28,200,Export Obsidian notes to Quarto-compatible QMD files.,obsidian;obsidian-plugin;quarto,note-taking
obsidian-plugin-section-copy,skztr,5,200,Obsidian.md plugin adding a Copy button to the top of Headed sections,,other
obsidian-CloudStorage,yingjialong,11,200,"Obsidian Cloud Storage is a powerful and user-friendly plugin designed to seamlessly integrate cloud storage capabilities into your Obsidian workflow. This plugin allows you to effortlessly upload your attachments to the cloud, freeing up local storage space and enabling easy sharing and access across all your devices.",,other
obsidian-LocalMediaEmbedder-plugin,seyf1elislam,12,200,an obsidian plugin allows you to Embed videos and images and audios from your local device  in your notes.,obsidian;obsidian-community;obsidian-md;obsidian-plugin,note-taking
obsidian-tab-panels,GnoxNahte,37,200,Create tab panels to organize content into sections,obsidian-plugin,other
Jura-Links,justanotherjurastudent,3,200,"Verlinke deine Normangaben, Aktenzeichen oder Fundstellen in deiner Obsidian Notiz mit Gesetzesanbietern.",,other
obsidian-advanced-copy,leschuster,6,200,"An Obsidian plugin to copy Markdown and transform it into HTML, Anki, or any custom format. Create custom profiles with versatile templates tailored to your workflow.",markdown;obsidian-plugin;anki;html,note-taking
nav-link-header,ahts4962,9,200,Display navigation links at the top of the notes in Obsidian,,note-taking
japanese-novel-ruby,k-quels,2,200,Obsidian plugin for treat Japanese novel ruby,,other
obsidian-asciidoc,dzruyk,25,200,Obsidian asciidoc editor plugin,,other
obsidian-replace-all,patrickchiang,8,200,,,other
Metadata-Auto-Classifier,GoBeromsu,37,200,"AI-powered Obsidian plugin that automatically generates tags and classifies metadata for your notes, enhancing organization and streamlining your knowledge management workflow.",,note-taking
obsidian-strava-sync,watsonbox,15,200,Sync Strava activities to your Obsidian vault,obsidian;obsidian-md;obsidian-plugin;strava,integration
ultimate-todoist-sync-for-obsidian-experiment,eudennis,35,200,Obsidian.md plugin to integrate with Todoist app. ,obsidian-md;obsidian-plugin;todoist;todoist-api,productivity
Obsidian-Translate-Inline,kon-foo,1,200,An Obsidian Plugin that lets you translate between languages without moving you fingers away from the keyboard.,,other
obsidian-youtube-iframe-timestamps,NilsLeo,10,200,,,other
random-retrieval-plugin,JeanJean-rxl,1,200,,,other
obsidian-occura-plugin,Krusty84,20,200,Plugin for https://obsidian.md/ that automatically selected same text occurrences in opened note,obsidian;obsidian-md;obsidian-notes;obsidian-plugin;highlighting,note-taking
obsidian-callout-toggles,alythobani,13,200,"An Obsidian plugin to quickly add, change, or remove callout wrappers in your notes.",,note-taking
obsidian-copy-image-text,msgk239,13,200,obsidian插件，复制笔记内容（包括文本和图片）到剪贴板,,other
obsidian-fold-properties,itsonlyjames,5,200,Adds Fold/Unfold Properties Function to Folder Context Menu,obsidian-md;obsidian-plugin,other
obsidian-vault-full-statistics-plugin,jtprogru,17,200,"Status bar item with vault full statistics such as number of notes, files, attachments, links, tags and quality of vault.",obsidian;obsidian-plugin;statistics;obsidian-statistics,note-taking
downloadPDF,Frieder21,1,200,,,other
obsidian-booknav-plugin,jemberton,6,200,A plugin for ObsidianMD that enables book style navigation links in a note.,,note-taking
PDF2Images,RasmusAChr,5,200,,,other
obsidian-smart-composer,glowingjade,1572,200,"AI chat assistant for Obsidian with contextual awareness, smart writing assistance, and one-click edits. Features vault-aware conversations, semantic search, and local model support.",,other
session-notes,tabibyte,4,200,A plugin for Obsidian to create temporary & session notes that will be deleted when session ends,obsidian-plugin,note-taking
obsidian-vault-review,SashaKryzh,4,200,This plugin allows you to create a snapshot of your vault and randomly review files from it 1-by-1.,obsidian;obsidian-md;obsidian-plugin,other
Simple-Code-Formmater,wiop93256,13,200,Format current code block in obsidian.,,other
jisage-japanese-indentation,Telehakke,3,200,Obsidian plugin.,,other
obsidian-open-with-nldates,charliecm,2,200,"Quickly open a daily note using natural language. Requires ""Natural Language Dates"" plugin to work.",commands;daily-notes;natural-language;obsidian;obsidian-md,note-taking
hierarchical-backlinks,jasonmotylinski,9,200,Plugin which displays backlinks as a tree structure based on file paths,,other
obsidian-exmemo-client,exmemo-ai,9,200,exmemo obsidian plugin,,other
obsidian-prompt-crafter-plugin,fabricehong,12,200,"Create reusable, modular prompts in Obsidian",,other
cursor-bridge,lengff123,35,200,"Seamlessly bridge Obsidian and Cursor, the AI-powered code editor. Elevate your coding workflow by opening notes directly in Cursor, bringing the power of AI to your knowledge base.",,note-taking
obsidian-nav-weight,shu307,3,200,A simple plugin designed to sort files in navigation based on markdown frontmatter (also known as metadata) for Obsidian.,navigation;obsidian-plugin;sorting,note-taking
arweave-uploader-plugin,konfuzz,0,200,,,other
obsidian-moc-link-helper,BogdanCodreanu,4,200,This obsidian plugins allows you to quickly see which notes you need to include in your MOC.,,note-taking
peekaboo,Lio5n,4,200,An Obsidian plugin protects your privacy by setting a password to hide notes.,,note-taking
blue-star,Lio5n,7,200,A plugin for Obsidian that generates Anki flashcards in various ways.,,other
obsidian-tree-search,catacgc,25,200,,,other
obsidian-hexo-toolkit,sissilab,2,200,An Obsidian plugin for maintaining Hexo posts.,hexo;obsidian-plugin,other
unearthed-obsidian,Unearthed-App,6,200,,,other
obsidian-text-finder,nyable,31,200,Provides a find/replace window in edit mode similar to VSCode (supports regular expressions and case sensitivity).,,other
obsidian-svg-styler,arg1998,4,200,An Obsisan.md plugin for styling embeded SVG files ,,other
obsidian-workout-tracker,wanabeunique,12,200,Obsidian plugin for track workouts,,other
superstition,shuxueshuxue,9,200,An Obsidian plugin for routine management.,,other
NeuroVox,Synaptic-Labs-AI,20,200,Obsidian plugin for transcription and generation,,other
obsidian-todos-sort,jsifalda,6,200,A plugin for Obsidian that sorts todos within a note,,note-taking;productivity
masking-type,Telehakke,2,200,Obsidian plugin.,,other
obsidian-featured-image,johansan,30,200,"Obsidian plugin to automatically set a featured image property in your notes based on the first image, YouTube link, or Auto Card Link image found in your document. This allows you to create rich note galleries using Folder Notes and Dataview.",dataview;obsidian;foldernotes,note-taking
daily-note-calendar,bartkessels,44,200,"Quickly navigate your vault using a calendar view, this plugin allows you to create and navigate to periodic notes and notes that are created on a specific date.",calendar;journaling;notes;navigate;periodic,note-taking
obsidian-edge-tts,travisvn,156,200,"Free, high quality text-to-speech for your Obsidian notes, leveraging Microsoft Edge's Read Aloud API.",edge-tts;obsidian;obsidian-md;obsidian-plugin;text-to-speech,integration;note-taking
obsidian-textgrams,akopdev,86,200,Create and store ASCII graphics in your Obsidian,ascii;ascii-art;asciidoc;obsidian,other
obsidian-activity-heatmap,zakhij,5,200,,,other
brain-dump-mode,yesjinu,4,200,Obsidian plugin - DISABLE your delete key and eliminate hesitation!,,other
markdown-timeline,recklyss,22,200,An Obsidian plugin to record the events in a Flashback timeline,,other
check-and-delete,Danitiate,2,200,An Obsidian plugin that allows you to quickly clean up temporary list-items with the press of a button,,other
